Date,FIPS,Recip_County,Recip_State,Series_Complete_Yes,Series_Complete_Pop_Pct,pop
9/14/2022,23011,Kennebec County,ME,"90,079",73.7,9806.61157
9/14/2022,16031,Cassia County,ID,"10,603",44.1,88582.36273
9/14/2022,31033,Cheyenne County,NE,"3,888",43.6,14190.58824
9/14/2022,48125,Dickens County,TX,727,32.9,25471.98642
9/14/2022,21027,Breckinridge County,KY,"10,293",50.3,17240.06623
9/14/2022,26065,Ingham County,MI,"169,166",57.9,19957.04057
9/14/2022,37193,Wilkes County,NC,"33,461",48.9,228797.2973
9/14/2022,34021,Mercer County,NJ,"268,718",73.1,53772.72727
9/14/2022,48299,Llano County,TX,"11,075",50.8,28409.80736
9/14/2022,46007,Bennett County,SD,"2,172",64.5,238507.2886
9/14/2022,51101,King William County,VA,"9,002",52.5,21645.21193
9/14/2022,29203,Shannon County,MO,"2,547",31.2,122247.3545
9/14/2022,30041,Hill County,MT,"11,828",71.8,90418.46758
9/14/2022,55047,Green Lake County,WI,"10,752",56.8,8687.772926
9/14/2022,22109,Terrebonne Parish,LA,"51,163",46.3,166955.9055
9/14/2022,13069,Coffee County,GA,"16,427",38,743.8202247
9/14/2022,05143,Washington County,AR,"140,316",58.7,38321.42857
9/14/2022,30085,Roosevelt County,MT,"9,381",85.3,15745.45455
9/14/2022,21195,Pike County,KY,"30,963",53.5,29132.99233
9/14/2022,27011,Big Stone County,MN,"3,219",64.5,8315.028902
9/14/2022,51095,James City County,VA,"43,265",56.5,797427.5466
9/14/2022,42119,Union County,PA,"26,382",58.7,209291.7399
9/14/2022,23019,Penobscot County,ME,"111,133",73,31898.38337
9/14/2022,17161,Rock Island County,IL,"85,216",60.1,58156.8088
9/14/2022,48143,Erath County,TX,"16,122",37.8,16919.32059
9/14/2022,12133,Washington County,FL,"8,434",33.1,15979.79798
9/14/2022,45041,Florence County,SC,"77,753",56.2,9457.905544
9/14/2022,46093,Meade County,SD,"15,781",55.7,17909.09091
9/14/2022,48171,Gillespie County,TX,"14,494",53.7,7622.44898
9/14/2022,27067,Kandiyohi County,MN,"24,017",55.6,75114.77987
9/14/2022,26051,Gladwin County,MI,"12,298",48.3,253322.8346
9/14/2022,28061,Jasper County,MS,"8,541",52.1,19430.65693
9/14/2022,17135,Montgomery County,IL,"14,803",52.1,7144.308943
9/14/2022,55029,Door County,WI,"22,133",80,45762.2549
9/14/2022,47039,Decatur County,TN,"4,526",38.8,678698.9247
9/14/2022,30007,Broadwater County,MT,"2,152",34.5,25436.47541
9/14/2022,20057,Ford County,KS,"15,900",47.3,63917.43119
9/14/2022,31087,Hitchcock County,NE,966,35,75626.05753
9/14/2022,54093,Tucker County,WV,"4,234",61.9,6625.816993
9/14/2022,48105,Crockett County,TX,"1,633",47.1,29913.04348
9/14/2022,41015,Curry County,OR,"13,070",57,42195.8042
9/14/2022,53013,Columbia County,WA,"1,876",47.1,5638.157895
9/14/2022,51071,Giles County,VA,"7,618",45.6,120678.0924
9/14/2022,48099,Coryell County,TX,"36,695",48.3,4268.518519
9/14/2022,40019,Carter County,OK,"21,767",45.2,49978.34912
9/14/2022,29177,Ray County,MO,"9,343",40.6,20547.68392
9/14/2022,04012,La Paz County,AZ,"10,481",49.7,5462.825279
